"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"2797","1585468102.061201029","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2804","1585468102.137636647","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2805","1585468102.205857724","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2807","1585468102.205943263","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32343843"
"2808","1585468102.205959431","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2815","1585468102.277430774","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2816","1585468102.345972812","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2818","1585468102.346062177","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32343943"
"2819","1585468102.346077583","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2826","1585468102.417510598","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2828","1585468102.485341855","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2830","1585468102.485453729","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353043"
"2831","1585468102.485474380","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2838","1585468102.557966803","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2839","1585468102.626810642","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2841","1585468102.626902340","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353143"
"2842","1585468102.626918394","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2847","1585468102.697577673","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2851","1585468102.765613494","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2853","1585468102.765697200","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353243"
"2854","1585468102.765711300","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2861","1585468102.837626719","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2862","1585468102.906637923","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2864","1585468102.906728253","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353343"
"2865","1585468102.906742548","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2872","1585468102.979207178","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2874","1585468103.046756327","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2876","1585468103.046844447","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353443"
"2877","1585468103.048923543","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2884","1585468103.119767361","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2885","1585468103.187313585","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2887","1585468103.187447209","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353543"
"2888","1585468103.187557275","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2895","1585468103.262107140","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2896","1585468103.331273106","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2898","1585468103.331378344","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353643"
"2899","1585468103.331416430","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2906","1585468103.407274757","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2907","1585468103.475113597","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2909","1585468103.475222950","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353743"
"2910","1585468103.475313427","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2917","1585468103.548109374","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2918","1585468103.617661441","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2920","1585468103.617801836","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353843"
"2921","1585468103.617838985","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2928","1585468103.698123562","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2930","1585468103.767509412","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2932","1585468103.767647445","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32353943"
"2933","1585468103.767669842","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2940","1585468103.838924117","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2941","1585468103.907016182","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2943","1585468103.907164212","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363043"
"2944","1585468103.907302336","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2951","1585468103.978475831","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2953","1585468104.046140327","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2955","1585468104.046228974","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363143"
"2956","1585468104.046246663","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2963","1585468104.119226365","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2964","1585468104.188976075","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2966","1585468104.189090007","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363243"
"2967","1585468104.189107544","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2974","1585468104.261998327","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2975","1585468104.330962728","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2977","1585468104.331050049","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363343"
"2978","1585468104.331064229","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2985","1585468104.401676359","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2986","1585468104.469368135","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2988","1585468104.469502408","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363443"
"2989","1585468104.469646072","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"2996","1585468104.541315272","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"2997","1585468104.610313649","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"2999","1585468104.610429510","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363543"
"3000","1585468104.610516672","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3007","1585468104.686936681","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3009","1585468104.755311173","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3011","1585468104.755389047","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363643"
"3012","1585468104.755403748","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3019","1585468104.830826792","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3020","1585468104.901439472","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3022","1585468104.901525249","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363743"
"3023","1585468104.901537990","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3030","1585468104.972706746","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3032","1585468105.040853432","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3034","1585468105.040936537","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363843"
"3035","1585468105.040951270","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3042","1585468105.113007640","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3043","1585468105.182158534","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3045","1585468105.182241502","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32363943"
"3046","1585468105.182254112","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3053","1585468105.253990043","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3054","1585468105.323598850","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3056","1585468105.323780865","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373043"
"3057","1585468105.323805050","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3064","1585468105.396671786","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3065","1585468105.466489662","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3067","1585468105.466798473","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373143"
"3068","1585468105.466846230","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3075","1585468105.539992682","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3076","1585468105.608083129","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3078","1585468105.608219713","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373243"
"3079","1585468105.608241412","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3086","1585468105.680417769","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3087","1585468105.748511806","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3089","1585468105.748606035","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373343"
"3090","1585468105.748619243","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3097","1585468105.821713475","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3098","1585468105.890303308","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3100","1585468105.890419618","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373443"
"3101","1585468105.890439773","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3108","1585468105.963534808","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3110","1585468106.031634604","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3112","1585468106.031721514","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373543"
"3113","1585468106.031735225","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3120","1585468106.103894689","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3121","1585468106.172959755","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3123","1585468106.173071954","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373643"
"3124","1585468106.173120291","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3131","1585468106.243663011","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3133","1585468106.311120354","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3135","1585468106.311261532","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373743"
"3136","1585468106.311285983","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3143","1585468106.382651361","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3144","1585468106.450477232","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3146","1585468106.450589755","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373843"
"3147","1585468106.450626951","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3154","1585468106.526556960","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3155","1585468106.595038286","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3157","1585468106.595142768","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373943"
"3158","1585468106.595181387","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3165","1585468106.666195512","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3166","1585468106.734307626","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3168","1585468106.734396384","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383043"
"3169","1585468106.734411119","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3176","1585468106.805913010","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3177","1585468106.873851131","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3179","1585468106.873967835","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383143"
"3180","1585468106.874045420","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3187","1585468106.945515558","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3189","1585468107.014166751","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3191","1585468107.014262426","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383243"
"3192","1585468107.014280101","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3199","1585468107.086207169","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3200","1585468107.154800358","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3202","1585468107.154911923","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383343"
"3203","1585468107.155009192","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3210","1585468107.227501499","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3212","1585468107.296495906","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3214","1585468107.296601936","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383443"
"3215","1585468107.296614693","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3222","1585468107.368455203","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3223","1585468107.437051148","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3225","1585468107.437396661","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383543"
"3226","1585468107.437427493","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3233","1585468107.514190133","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3234","1585468107.582868542","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3236","1585468107.582938852","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383643"
"3237","1585468107.582951895","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3244","1585468107.653988271","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3245","1585468107.722129177","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3247","1585468107.722327775","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383743"
"3248","1585468107.722463518","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3255","1585468107.794493575","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3256","1585468107.863569231","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3258","1585468107.863677426","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383843"
"3259","1585468107.863696546","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3266","1585468107.934464044","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3267","1585468108.002790242","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3269","1585468108.002882399","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383943"
"3270","1585468108.002898336","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3277","1585468108.075115138","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3278","1585468108.142877242","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3280","1585468108.143075662","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393043"
"3281","1585468108.143122597","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3288","1585468108.214756542","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3290","1585468108.283488601","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3292","1585468108.283618602","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393143"
"3293","1585468108.283749116","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3300","1585468108.355404246","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3301","1585468108.424806050","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3303","1585468108.424924443","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393243"
"3304","1585468108.424959802","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3311","1585468108.496589677","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3313","1585468108.564349659","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3315","1585468108.564417457","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393343"
"3316","1585468108.564430213","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3323","1585468108.637608788","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3324","1585468108.707247894","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3326","1585468108.707435185","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393443"
"3327","1585468108.707471342","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3334","1585468108.778937550","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3335","1585468108.847536199","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3337","1585468108.847647035","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393543"
"3338","1585468108.847683084","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3345","1585468108.931756305","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3346","1585468109.002322757","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3348","1585468109.002432394","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393643"
"3349","1585468109.002447834","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3356","1585468109.073526574","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3357","1585468109.141163214","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3359","1585468109.141342644","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393743"
"3360","1585468109.141366295","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3367","1585468109.213611320","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3369","1585468109.282683244","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3371","1585468109.282766324","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393843"
"3372","1585468109.282780369","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3379","1585468109.357552038","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3380","1585468109.425213249","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3382","1585468109.425424124","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393943"
"3383","1585468109.425461180","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3390","1585468109.498544580","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3392","1585468109.565918848","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3394","1585468109.565990118","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303043"
"3395","1585468109.566004617","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3402","1585468109.643699082","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3403","1585468109.712391363","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3405","1585468109.712462053","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303143"
"3406","1585468109.712510078","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3413","1585468109.783204169","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3414","1585468109.850847897","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3416","1585468109.850954625","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303243"
"3417","1585468109.851002731","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3424","1585468109.922047352","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3425","1585468109.989504574","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3427","1585468109.989627791","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303343"
"3428","1585468109.989671787","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3435","1585468110.067470868","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3436","1585468110.136195878","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3438","1585468110.136331417","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303443"
"3439","1585468110.136457276","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3446","1585468110.207969489","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3447","1585468110.277616330","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3449","1585468110.277730476","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303543"
"3450","1585468110.277743750","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3457","1585468110.349441161","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3458","1585468110.417931040","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3460","1585468110.418062756","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303643"
"3461","1585468110.418075831","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3468","1585468110.488545640","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3470","1585468110.556202428","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3472","1585468110.556283069","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303743"
"3473","1585468110.556367339","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3480","1585468110.628327939","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3481","1585468110.696941926","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3483","1585468110.697058417","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303843"
"3484","1585468110.697099706","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3491","1585468110.769680868","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3493","1585468110.838114480","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3495","1585468110.838202392","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303943"
"3496","1585468110.838215249","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3503","1585468110.911581481","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3504","1585468110.981278029","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3506","1585468110.981393735","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313043"
"3507","1585468110.981419103","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3514","1585468111.059733359","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3515","1585468111.128520576","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3517","1585468111.128596826","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313143"
"3518","1585468111.128609034","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3525","1585468111.199432794","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3526","1585468111.267246399","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3528","1585468111.267321159","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313243"
"3529","1585468111.267385374","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3536","1585468111.354396917","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3537","1585468111.423186571","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3539","1585468111.423259518","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313343"
"3540","1585468111.423307067","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3547","1585468111.494257650","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3549","1585468111.561662664","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3551","1585468111.561772463","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313443"
"3552","1585468111.561794806","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3559","1585468111.633298486","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3560","1585468111.701975034","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3562","1585468111.702046651","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313543"
"3563","1585468111.702061791","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3570","1585468111.773872609","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3572","1585468111.842691114","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3574","1585468111.842769763","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313643"
"3575","1585468111.842783389","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3582","1585468111.914899346","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3583","1585468111.984214897","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3585","1585468111.984287338","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313743"
"3586","1585468111.984298880","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3593","1585468112.054874358","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3594","1585468112.122592086","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3596","1585468112.122689660","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313843"
"3597","1585468112.122705097","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3604","1585468112.196387009","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3605","1585468112.267078982","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3607","1585468112.267217383","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313943"
"3608","1585468112.267235836","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3615","1585468112.339916136","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3616","1585468112.424710140","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3618","1585468112.424786199","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323043"
"3619","1585468112.424799913","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3626","1585468112.499043189","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3628","1585468112.566459148","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3630","1585468112.566557860","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323143"
"3631","1585468112.566609385","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
