"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"3131","1585470077.649439037","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3138","1585470077.720447334","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3139","1585470077.788141462","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3141","1585470077.788233198","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373743"
"3142","1585470077.788248036","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3148","1585470077.859326666","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3150","1585470077.927422650","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3152","1585470077.927686766","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"3157","1585470077.999889386","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3158","1585470078.068555084","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3159","1585470078.068621458","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32373943"
"3160","1585470078.068668086","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3167","1585470078.149179400","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3171","1585470078.217135486","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3173","1585470078.221166890","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383043"
"3174","1585470078.221197028","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3182","1585470078.297235900","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3183","1585470078.365258813","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3185","1585470078.365517706","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"3190","1585470078.438245020","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3191","1585470078.507317776","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3193","1585470078.507505270","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383243"
"3194","1585470078.507531877","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3201","1585470078.585701934","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3204","1585470078.654334533","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3206","1585470078.654413387","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383343"
"3207","1585470078.654428005","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3218","1585470078.725970614","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3219","1585470078.794386431","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3221","1585470078.794488577","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"3226","1585470078.866835963","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3228","1585470078.935021179","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3230","1585470078.935113635","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383543"
"3231","1585470078.935159631","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3238","1585470079.005890364","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3241","1585470079.073858434","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3248","1585470079.145936498","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3250","1585470079.214803467","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3252","1585470079.214990785","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"3257","1585470079.285825532","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3258","1585470079.353068617","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3260","1585470079.353155922","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383843"
"3261","1585470079.353170287","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3263","1585470079.355843827","10.0.2.4","3.81.217.129","MQTT","74","Publish Message [tempreture], Disconnect Req","32383643"
"3272","1585470079.425903449","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3275","1585470079.494972040","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3277","1585470079.495071075","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32383943"
"3278","1585470079.495090551","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3286","1585470079.567016113","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3287","1585470079.636175990","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3289","1585470079.636325263","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393043"
"3290","1585470079.636362071","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3299","1585470079.709032620","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3300","1585470079.777648737","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3302","1585470079.777763026","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393143"
"3303","1585470079.777781305","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3310","1585470079.853063079","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3311","1585470079.921918600","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3313","1585470079.922010139","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393243"
"3318","1585470079.996486924","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3319","1585470080.065587547","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3321","1585470080.065749620","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393343"
"3322","1585470080.065774883","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3329","1585470080.138388292","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3331","1585470080.207433206","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3333","1585470080.207534956","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393443"
"3334","1585470080.207556044","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3337","1585470080.220280132","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3343","1585470080.279696122","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3346","1585470080.347884388","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3348","1585470080.347994932","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393543"
"3349","1585470080.348011254","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3356","1585470080.422704443","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3358","1585470080.493662936","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3360","1585470080.493769547","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393643"
"3361","1585470080.493791276","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3368","1585470080.564984633","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3369","1585470080.632299552","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3371","1585470080.632409117","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393743"
"3372","1585470080.632423508","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3379","1585470080.704503465","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3380","1585470080.773128875","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3382","1585470080.773225257","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393843"
"3383","1585470080.773242719","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3389","1585470080.846757352","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3390","1585470080.915549221","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3392","1585470080.915690925","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","32393943"
"3393","1585470080.915714687","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3400","1585470080.988727363","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3401","1585470081.059115344","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3403","1585470081.059213363","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303043"
"3404","1585470081.059230636","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3411","1585470081.129567792","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3415","1585470081.197412616","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3417","1585470081.197525815","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303143"
"3418","1585470081.197751664","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3424","1585470081.270053027","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3425","1585470081.339281905","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3427","1585470081.339479441","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303243"
"3428","1585470081.339518227","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3437","1585470081.424490181","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3439","1585470081.493069469","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3441","1585470081.493186640","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303343"
"3442","1585470081.493222410","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3449","1585470081.564789578","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3450","1585470081.633689800","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3451","1585470081.633763413","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303443"
"3452","1585470081.633817991","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3459","1585470081.704483214","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3460","1585470081.772212200","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3462","1585470081.772311884","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303543"
"3463","1585470081.772328200","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3470","1585470081.845577081","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3471","1585470081.915297023","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3473","1585470081.915408721","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303643"
"3474","1585470081.915470974","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3481","1585470081.987268529","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3482","1585470082.056073947","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3484","1585470082.056219989","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303743"
"3485","1585470082.056266941","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3492","1585470082.135121210","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3494","1585470082.203912273","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3496","1585470082.203996459","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33303843"
"3497","1585470082.204013405","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3504","1585470082.276281516","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3505","1585470082.345114751","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3507","1585470082.345224955","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"3512","1585470082.418189847","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3514","1585470082.487048458","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3516","1585470082.487160886","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313043"
"3517","1585470082.487177618","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3524","1585470082.560060260","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3527","1585470082.629338132","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3529","1585470082.629432235","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313143"
"3530","1585470082.629447413","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3541","1585470082.701014537","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3542","1585470082.769550199","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3544","1585470082.769636797","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313243"
"3545","1585470082.769650781","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3552","1585470082.840291978","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3553","1585470082.907720903","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3555","1585470082.907797279","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313343"
"3556","1585470082.907811786","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3563","1585470082.978852977","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3564","1585470083.050112326","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3566","1585470083.050213395","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313443"
"3567","1585470083.050230434","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3574","1585470083.129091427","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3576","1585470083.198821357","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3578","1585470083.198911078","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313543"
"3579","1585470083.198925248","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3586","1585470083.270837450","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3587","1585470083.339273547","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3588","1585470083.339347762","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313643"
"3589","1585470083.339382703","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3596","1585470083.412948799","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3598","1585470083.483196983","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3600","1585470083.483279477","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313743"
"3601","1585470083.483293778","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3608","1585470083.553766394","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3609","1585470083.621635217","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3611","1585470083.621724824","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313843"
"3612","1585470083.621738525","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3619","1585470084.705379630","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3620","1585470084.774585886","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3622","1585470084.774792611","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33313943"
"3623","1585470084.774912085","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3630","1585470084.847327282","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3631","1585470084.916081038","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3633","1585470084.916312224","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323043"
"3634","1585470084.916340366","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3641","1585470084.988195540","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3642","1585470085.056069738","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3644","1585470085.056231424","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323143"
"3645","1585470085.056261582","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3651","1585470085.137533226","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3652","1585470085.206156939","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3654","1585470085.206354119","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323243"
"3655","1585470085.206391545","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3662","1585470085.279058371","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3663","1585470085.346092123","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3665","1585470085.346256539","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323343"
"3666","1585470085.346283987","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3673","1585470085.418555887","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3675","1585470085.487409459","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3677","1585470085.487520440","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323443"
"3678","1585470085.487548501","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3685","1585470085.564358419","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3686","1585470085.631915840","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3687","1585470085.631993276","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323543"
"3688","1585470085.632031057","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3694","1585470085.704562598","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3696","1585470085.773402268","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3698","1585470085.773507926","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323643"
"3699","1585470085.773528595","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3706","1585470085.846191746","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3707","1585470085.917495106","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3709","1585470085.917684673","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323743"
"3710","1585470085.917717314","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3717","1585470087.010363949","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3718","1585470087.079810593","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3720","1585470087.079918849","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323843"
"3721","1585470087.079933527","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3728","1585470087.153137605","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3730","1585470087.223355427","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3732","1585470087.223491118","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33323943"
"3733","1585470087.223514726","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3740","1585470087.296181200","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3741","1585470087.365609720","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3743","1585470087.365775987","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33333043"
"3744","1585470087.365798532","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3751","1585470087.439484564","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3753","1585470087.509588254","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3755","1585470087.509690425","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33333143"
"3756","1585470087.509728199","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3763","1585470087.591149847","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3764","1585470087.660612975","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3766","1585470087.660717670","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33333243"
"3767","1585470087.660751525","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3774","1585470087.736004189","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3775","1585470087.804618450","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3777","1585470087.804949354","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"3782","1585470087.877101604","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3783","1585470087.945662144","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3785","1585470087.945801991","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33333443"
"3786","1585470087.945843276","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3793","1585470088.018838496","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3794","1585470088.088102065","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3796","1585470088.088225561","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33333543"
"3797","1585470088.088252179","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3806","1585470088.159526295","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3809","1585470088.227999464","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3811","1585470088.228120551","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33333643"
"3812","1585470088.228149006","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3819","1585470088.300275748","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3820","1585470088.376650047","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3822","1585470088.376758477","10.0.2.4","3.81.217.129","MQTT","56","[TCP Previous segment not captured] , Disconnect Req",""
"3827","1585470088.450304653","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3829","1585470088.520051880","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3831","1585470088.520137870","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33333843"
"3832","1585470088.520236290","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3839","1585470088.596446994","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3840","1585470088.665331487","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3842","1585470088.665432393","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33333943"
"3843","1585470088.665524889","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3854","1585470088.737174402","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3856","1585470088.805005958","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3858","1585470088.805093201","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343043"
"3862","1585470088.877179918","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3863","1585470088.946304148","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3865","1585470088.946450185","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343143"
"3866","1585470088.946515502","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3874","1585470089.024450449","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3875","1585470089.092143984","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3877","1585470089.092229536","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343243"
"3878","1585470089.092244669","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3885","1585470089.164550042","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3886","1585470089.233362020","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3888","1585470089.233457674","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343343"
"3889","1585470089.233473947","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3895","1585470089.305318538","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3896","1585470089.307977528","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3898","1585470089.374295405","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3900","1585470089.374421290","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343443"
"3901","1585470089.374450144","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3909","1585470089.448702514","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3911","1585470089.520244568","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3913","1585470089.520335548","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343543"
"3914","1585470089.520353088","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3921","1585470089.883844974","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3922","1585470089.955678186","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3924","1585470089.957849837","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343643"
"3925","1585470089.957891790","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3931","1585470090.029520478","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3932","1585470090.097370410","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3933","1585470090.097433724","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343743"
"3934","1585470090.097463577","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3941","1585470090.184926345","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3943","1585470090.252368095","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3945","1585470090.252447613","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343843"
"3946","1585470090.252462555","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3953","1585470090.323166160","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3954","1585470090.391710519","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3956","1585470090.391843509","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33343943"
"3957","1585470090.391887869","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3964","1585470090.465829769","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3966","1585470090.533417973","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3968","1585470090.533508973","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33353043"
"3969","1585470090.533527074","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3978","1585470091.615852934","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3979","1585470091.683211556","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3981","1585470091.683322842","10.0.2.4","3.81.217.129","MQTT","72","Publish Message [tempreture]","33353143"
"3982","1585470091.683339810","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3989","1585470091.754735653","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3991","1585470091.822220388","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
