"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"644","1585469657.877270353","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=217)",""
"646","1585469658.092792455","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=218) [tempreture]","32313743"
"647","1585469658.092855870","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=218)",""
"649","1585469658.591724107","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=219) [tempreture]","32313843"
"650","1585469658.591793728","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=219)",""
"652","1585469658.799761867","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=220) [tempreture]","32313943"
"653","1585469658.799806230","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=220)",""
"655","1585469659.009789335","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=221) [tempreture]","32323043"
"656","1585469659.009879712","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=221)",""
"657","1585469659.219537982","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=222) [tempreture]","32323143"
"658","1585469659.219595281","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=222)",""
"660","1585469659.434161259","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=223) [tempreture]","32323243"
"661","1585469659.434213965","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=223)",""
"663","1585469662.663285844","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=224) [tempreture]","32323343"
"664","1585469662.663337202","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=224)",""
"666","1585469662.879196863","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=225) [tempreture]","32323443"
"667","1585469662.879262996","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=225)",""
"669","1585469663.088669119","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=226) [tempreture]","32323543"
"670","1585469663.088735897","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=226)",""
"673","1585469663.296199227","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=227) [tempreture]","32323643"
"674","1585469663.296248541","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=227)",""
"677","1585469663.506573682","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=228) [tempreture]","32323743"
"678","1585469663.506650351","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=228)",""
"681","1585469664.038053497","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=229) [tempreture]","32323843"
"682","1585469664.038127384","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=229)",""
"684","1585469664.250236584","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=230) [tempreture]","32323943"
"685","1585469664.250305487","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=230)",""
"687","1585469664.464329908","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=231) [tempreture]","32333043"
"688","1585469664.464401145","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=231)",""
"690","1585469664.675169797","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=232) [tempreture]","32333143"
"691","1585469664.675251868","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=232)",""
"693","1585469665.894286291","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=233) [tempreture]","32333243"
"694","1585469665.894351429","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=233)",""
"696","1585469666.106937437","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=234) [tempreture]","32333343"
"697","1585469666.107003990","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=234)",""
"699","1585469666.314095526","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=235) [tempreture]","32333443"
"700","1585469666.314152942","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=235)",""
"701","1585469666.533710472","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=236) [tempreture]","32333543"
"702","1585469666.533781619","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=236)",""
"704","1585469666.742666033","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=237) [tempreture]","32333643"
"705","1585469666.742744604","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=237)",""
"707","1585469666.955380680","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=238) [tempreture]","32333743"
"708","1585469666.955463751","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=238)",""
"710","1585469667.166691427","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=239) [tempreture]","32333843"
"711","1585469667.166757661","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=239)",""
"713","1585469667.381995318","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=240) [tempreture]","32333943"
"714","1585469667.382074190","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=240)",""
"716","1585469667.598595164","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=241) [tempreture]","32343043"
"717","1585469667.598681040","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=241)",""
"719","1585469667.811660532","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=242) [tempreture]","32343143"
"720","1585469667.811735936","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=242)",""
"721","1585469668.034079898","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=243) [tempreture]","32343243"
"722","1585469668.034147302","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=243)",""
"724","1585469668.245888502","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=244) [tempreture]","32343343"
"725","1585469668.245958172","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=244)",""
"727","1585469668.457080553","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=245) [tempreture]","32343443"
"728","1585469668.457147856","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=245)",""
"730","1585469668.667256339","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=246) [tempreture]","32343543"
"731","1585469668.667312973","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=246)",""
"733","1585469668.874121692","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=247) [tempreture]","32343643"
"734","1585469668.874198340","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=247)",""
"736","1585469669.083830984","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=248) [tempreture]","32343743"
"737","1585469669.083902107","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=248)",""
"739","1585469669.303035839","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=249) [tempreture]","32343843"
"740","1585469669.303104156","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=249)",""
"741","1585469669.514907389","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=250) [tempreture]","32343943"
"742","1585469669.514972700","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=250)",""
"744","1585469669.725859554","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=251) [tempreture]","32353043"
"745","1585469669.725928142","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=251)",""
"747","1585469669.936488731","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=252) [tempreture]","32353143"
"748","1585469669.936568767","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=252)",""
"750","1585469670.146884864","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=253) [tempreture]","32353243"
"751","1585469670.146960651","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=253)",""
"753","1585469670.355073089","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=254) [tempreture]","32353343"
"754","1585469670.355141403","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=254)",""
"756","1585469670.576750849","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=255) [tempreture]","32353443"
"757","1585469670.576815254","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=255)",""
"758","1585469670.787659854","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=256) [tempreture]","32353543"
"759","1585469670.787730735","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=256)",""
"761","1585469671.295996561","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=257) [tempreture]","32353643"
"762","1585469671.296080291","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=257)",""
"764","1585469671.511622782","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=258) [tempreture]","32353743"
"765","1585469671.511685183","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=258)",""
"767","1585469674.760424584","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=259) [tempreture]","32353843"
"768","1585469674.760480906","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=259)",""
"770","1585469675.264479101","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=260) [tempreture]","32353943"
"771","1585469675.264570681","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=260)",""
"773","1585469675.475504382","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=261) [tempreture]","32363043"
"774","1585469675.475601066","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=261)",""
"776","1585469675.685064325","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=262) [tempreture]","32363143"
"777","1585469675.685124884","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=262)",""
"779","1585469675.895956650","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=263) [tempreture]","32363243"
"780","1585469675.896015746","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=263)",""
"782","1585469676.102668562","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=264) [tempreture]","32363343"
"783","1585469676.102760953","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=264)",""
"785","1585469676.612369200","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=265) [tempreture]","32363443"
"786","1585469676.612491297","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=265)",""
"787","1585469676.822324492","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=266) [tempreture]","32363543"
"788","1585469676.822376639","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=266)",""
"790","1585469677.032757602","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=267) [tempreture]","32363643"
"791","1585469677.032820094","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=267)",""
"793","1585469677.243365808","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=268) [tempreture]","32363743"
"794","1585469677.243426053","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=268)",""
"796","1585469677.461377656","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=269) [tempreture]","32363843"
"797","1585469677.461438439","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=269)",""
"799","1585469677.673941658","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=270) [tempreture]","32363943"
"800","1585469677.674063798","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=270)",""
"802","1585469677.886811308","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=271) [tempreture]","32373043"
"803","1585469677.886860617","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=271)",""
"804","1585469678.090277298","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=272) [tempreture]","32373143"
"805","1585469678.090342166","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=272)",""
"807","1585469678.301093250","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=273) [tempreture]","32373243"
"808","1585469678.306766018","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=273)",""
"810","1585469678.512799242","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=274) [tempreture]","32373343"
"811","1585469678.512864157","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=274)",""
"813","1585469678.724342405","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=275) [tempreture]","32373443"
"814","1585469678.724401789","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=275)",""
"816","1585469678.931258405","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=276) [tempreture]","32373543"
"817","1585469678.931316718","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=276)",""
"819","1585469679.146428976","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=277) [tempreture]","32373643"
"820","1585469679.146493225","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=277)",""
"821","1585469679.357581284","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=278) [tempreture]","32373743"
"822","1585469679.357648600","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=278)",""
"824","1585469679.569104000","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=279) [tempreture]","32373843"
"825","1585469679.569167568","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=279)",""
"827","1585469679.792026431","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=280) [tempreture]","32373943"
"828","1585469679.792082167","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=280)",""
"830","1585469679.998773180","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=281) [tempreture]","32383043"
"831","1585469679.998822450","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=281)",""
"833","1585469680.219987738","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=282) [tempreture]","32383143"
"834","1585469680.220043979","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=282)",""
"836","1585469680.426304964","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=283) [tempreture]","32383243"
"837","1585469680.426363938","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=283)",""
"839","1585469681.644016750","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=284) [tempreture]","32383343"
"840","1585469681.644076695","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=284)",""
"841","1585469681.854530447","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=285) [tempreture]","32383443"
"842","1585469681.854590929","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=285)",""
"844","1585469682.061788983","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=286) [tempreture]","32383543"
"845","1585469682.061844408","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=286)",""
"847","1585469682.272642440","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=287) [tempreture]","32383643"
"848","1585469682.272713598","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=287)",""
"850","1585469682.502459059","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=288) [tempreture]","32383743"
"851","1585469682.502524320","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=288)",""
"853","1585469682.704910928","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=289) [tempreture]","32383843"
"854","1585469682.704955514","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=289)",""
"856","1585469682.915881831","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=290) [tempreture]","32383943"
"857","1585469682.915943092","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=290)",""
"858","1585469683.125934654","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=291) [tempreture]","32393043"
"859","1585469683.126004359","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=291)",""
"861","1585469683.335401204","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=292) [tempreture]","32393143"
"862","1585469683.335511726","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=292)",""
"864","1585469683.544995895","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=293) [tempreture]","32393243"
"865","1585469683.545068905","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=293)",""
"867","1585469683.751848655","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=294) [tempreture]","32393343"
"868","1585469683.751972824","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=294)",""
"870","1585469683.978235998","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=295) [tempreture]","32393443"
"871","1585469683.978322577","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=295)",""
"873","1585469684.187804370","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=296) [tempreture]","32393543"
"874","1585469684.187871936","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=296)",""
"876","1585469684.403538688","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=297) [tempreture]","32393643"
"877","1585469684.403602196","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=297)",""
"878","1585469684.613567363","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=298) [tempreture]","32393743"
"879","1585469684.613729582","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=298)",""
"881","1585469684.820988846","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=299) [tempreture]","32393843"
"882","1585469684.821044981","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=299)",""
"884","1585469685.039446952","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=300) [tempreture]","32393943"
"885","1585469685.039692131","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=300)",""
"887","1585469685.252393683","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=301) [tempreture]","33303043"
"888","1585469685.252451082","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=301)",""
"890","1585469685.763315952","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=302) [tempreture]","33303143"
"891","1585469685.763366010","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=302)",""
"893","1585469685.970147075","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=303) [tempreture]","33303243"
"894","1585469685.970262679","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=303)",""
"896","1585469686.180929595","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=304) [tempreture]","33303343"
"897","1585469686.180990317","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=304)",""
"898","1585469686.391802391","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=305) [tempreture]","33303443"
"899","1585469686.391866118","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=305)",""
"901","1585469686.609979252","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=306) [tempreture]","33303543"
"902","1585469686.610037677","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=306)",""
"904","1585469687.102920462","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=307) [tempreture]","33303643"
"905","1585469687.102976996","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=307)",""
"907","1585469687.311342228","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=308) [tempreture]","33303743"
"908","1585469687.311395724","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=308)",""
"910","1585469687.521618305","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=309) [tempreture]","33303843"
"911","1585469687.521694198","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=309)",""
"913","1585469687.735514722","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=310) [tempreture]","33303943"
"914","1585469687.735639651","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=310)",""
"916","1585469687.947635071","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=311) [tempreture]","33313043"
"917","1585469687.947702377","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=311)",""
"919","1585469688.451315315","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=312) [tempreture]","33313143"
"920","1585469688.451375971","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=312)",""
"921","1585469688.658514305","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=313) [tempreture]","33313243"
"922","1585469688.658575722","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=313)",""
"924","1585469688.866055301","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=314) [tempreture]","33313343"
"925","1585469688.866183027","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=314)",""
"927","1585469689.082866002","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=315) [tempreture]","33313443"
"928","1585469689.082932640","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=315)",""
"930","1585469689.298876668","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=316) [tempreture]","33313543"
"931","1585469689.298946842","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=316)",""
"933","1585469689.506053967","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=317) [tempreture]","33313643"
"934","1585469689.506116993","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=317)",""
"936","1585469689.713253230","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=318) [tempreture]","33313743"
"937","1585469689.713316757","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=318)",""
"938","1585469689.925002466","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=319) [tempreture]","33313843"
"939","1585469689.925065190","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=319)",""
"941","1585469690.131460163","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=320) [tempreture]","33313943"
"942","1585469690.131523597","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=320)",""
"944","1585469690.344654677","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=321) [tempreture]","33323043"
"945","1585469690.344717632","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=321)",""
"947","1585469691.559501007","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=322) [tempreture]","33323143"
"948","1585469691.559562463","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=322)",""
"950","1585469691.766532174","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=323) [tempreture]","33323243"
"951","1585469691.766615163","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=323)",""
"953","1585469692.255449072","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=324) [tempreture]","33323343"
"954","1585469692.255516082","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=324)",""
"956","1585469692.468978707","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=325) [tempreture]","33323443"
"957","1585469692.469042969","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=325)",""
"958","1585469692.678919374","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=326) [tempreture]","33323543"
"959","1585469692.679015030","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=326)",""
"961","1585469692.896126881","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=327) [tempreture]","33323643"
"962","1585469692.896193254","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=327)",""
"964","1585469693.102176282","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=328) [tempreture]","33323743"
"965","1585469693.102300026","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=328)",""
"967","1585469693.311079345","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=329) [tempreture]","33323843"
"968","1585469693.311172854","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=329)",""
"970","1585469693.521481302","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=330) [tempreture]","33323943"
"971","1585469693.521585113","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=330)",""
"973","1585469693.736423132","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=331) [tempreture]","33333043"
"974","1585469693.736474636","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=331)",""
"975","1585469693.943180907","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=332) [tempreture]","33333143"
"976","1585469693.943254315","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=332)",""
"978","1585469694.156268432","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=333) [tempreture]","33333243"
"979","1585469694.156332330","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=333)",""
"981","1585469694.366166588","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=334) [tempreture]","33333343"
"982","1585469694.366230937","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=334)",""
"984","1585469694.580339691","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=335) [tempreture]","33333443"
"985","1585469694.580426122","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=335)",""
"987","1585469694.804996735","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=336) [tempreture]","33333543"
"988","1585469694.805053892","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=336)",""
"990","1585469695.018768102","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=337) [tempreture]","33333643"
"991","1585469695.018836211","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=337)",""
"993","1585469695.518868033","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=338) [tempreture]","33333743"
"994","1585469695.518934131","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=338)",""
"996","1585469695.735831514","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=339) [tempreture]","33333843"
"997","1585469695.735893378","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=339)",""
"998","1585469695.943205035","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=340) [tempreture]","33333943"
"999","1585469695.943269090","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=340)",""
"1001","1585469696.155060759","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=341) [tempreture]","33343043"
"1002","1585469696.155125171","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=341)",""
"1004","1585469696.360756709","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=342) [tempreture]","33343143"
"1005","1585469696.360807654","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=342)",""
"1007","1585469696.569187962","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=343) [tempreture]","33343243"
"1008","1585469696.569260517","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=343)",""
"1010","1585469696.775757431","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=344) [tempreture]","33343343"
"1011","1585469696.775836237","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=344)",""
"1012","1585469696.983604497","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=345) [tempreture]","33343443"
"1013","1585469696.983679110","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=345)",""
"1015","1585469697.195159530","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=346) [tempreture]","33343543"
"1016","1585469697.195224849","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=346)",""
"1018","1585469697.405570577","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=347) [tempreture]","33343643"
"1019","1585469697.405637825","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=347)",""
"1021","1585469697.615802573","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=348) [tempreture]","33343743"
"1022","1585469697.615898300","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=348)",""
