"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"740","1585470902.070939014","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=246)",""
"742","1585470902.278776655","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=247) [tempreture]","32343643"
"743","1585470902.278829505","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=247)",""
"744","1585470902.492499938","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=248) [tempreture]","32343743"
"745","1585470902.492561382","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=248)",""
"747","1585470902.700876276","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=249) [tempreture]","32343843"
"748","1585470902.700972713","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=249)",""
"750","1585470902.914221676","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=250) [tempreture]","32343943"
"751","1585470902.914300911","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=250)",""
"753","1585470903.127630516","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=251) [tempreture]","32353043"
"754","1585470903.127689413","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=251)",""
"756","1585470903.335870888","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=252) [tempreture]","32353143"
"757","1585470903.335980468","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=252)",""
"759","1585470904.555720721","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=253) [tempreture]","32353243"
"760","1585470904.555834098","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=253)",""
"761","1585470904.762910421","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=254) [tempreture]","32353343"
"762","1585470904.762983750","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=254)",""
"764","1585470904.972994673","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=255) [tempreture]","32353443"
"765","1585470904.973049092","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=255)",""
"767","1585470905.184513355","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=256) [tempreture]","32353543"
"768","1585470905.184791006","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=256)",""
"770","1585470905.398999546","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=257) [tempreture]","32353643"
"771","1585470905.399058362","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=257)",""
"773","1585470905.616636197","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=258) [tempreture]","32353743"
"774","1585470905.616860087","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=258)",""
"776","1585470905.831138475","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=259) [tempreture]","32353843"
"777","1585470905.831215634","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=259)",""
"778","1585470906.039153729","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=260) [tempreture]","32353943"
"779","1585470906.039209189","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=260)",""
"781","1585470906.252049959","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=261) [tempreture]","32363043"
"782","1585470906.252109155","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=261)",""
"784","1585470906.463277566","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=262) [tempreture]","32363143"
"785","1585470906.463336641","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=262)",""
"787","1585470907.520015814","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=263) [tempreture]","32363243"
"788","1585470907.520102694","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=263)",""
"790","1585470908.003279646","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=264) [tempreture]","32363343"
"791","1585470908.003341576","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=264)",""
"793","1585470908.217189955","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=265) [tempreture]","32363443"
"794","1585470908.217308417","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=265)",""
"796","1585470908.423689850","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=266) [tempreture]","32363543"
"797","1585470908.423740041","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=266)",""
"799","1585470908.633177546","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=267) [tempreture]","32363643"
"800","1585470908.633235177","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=267)",""
"802","1585470909.870953348","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=268) [tempreture]","32363743"
"803","1585470909.871014679","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=268)",""
"805","1585470910.080516439","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=269) [tempreture]","32363843"
"806","1585470910.080575506","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=269)",""
"807","1585470910.288705046","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=270) [tempreture]","32363943"
"808","1585470910.288760106","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=270)",""
"810","1585470910.504656030","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=271) [tempreture]","32373043"
"811","1585470910.504711872","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=271)",""
"813","1585470911.719801648","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=272) [tempreture]","32373143"
"814","1585470911.719859641","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=272)",""
"816","1585470911.930483911","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=273) [tempreture]","32373243"
"817","1585470911.930548766","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=273)",""
"819","1585470912.147655613","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=274) [tempreture]","32373343"
"820","1585470912.147716997","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=274)",""
"822","1585470912.357808997","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=275) [tempreture]","32373443"
"823","1585470912.357913821","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=275)",""
"825","1585470912.836774555","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=276) [tempreture]","32373543"
"826","1585470912.836830701","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=276)",""
"828","1585470913.347983515","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=277) [tempreture]","32373643"
"829","1585470913.348046764","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=277)",""
"831","1585470913.557990318","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=278) [tempreture]","32373743"
"832","1585470913.558040741","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=278)",""
"834","1585470913.768713631","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=279) [tempreture]","32373843"
"835","1585470913.768821213","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=279)",""
"837","1585470913.978559242","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=280) [tempreture]","32373943"
"838","1585470913.978625057","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=280)",""
"840","1585470914.188012024","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=281) [tempreture]","32383043"
"841","1585470914.188073573","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=281)",""
"843","1585470917.698917226","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=282) [tempreture]","32383143"
"844","1585470917.698978990","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=282)",""
"846","1585470917.914995284","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=283) [tempreture]","32383243"
"847","1585470917.915120583","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=283)",""
"848","1585470918.125548522","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=284) [tempreture]","32383343"
"849","1585470918.125609117","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=284)",""
"851","1585470919.371399900","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=285) [tempreture]","32383443"
"852","1585470919.371474126","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=285)",""
"854","1585470919.872662603","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=286) [tempreture]","32383543"
"855","1585470919.872725702","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=286)",""
"857","1585470920.083735471","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=287) [tempreture]","32383643"
"858","1585470920.083797357","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=287)",""
"860","1585470920.292578240","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=288) [tempreture]","32383743"
"861","1585470920.292654196","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=288)",""
"863","1585470920.498325158","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=289) [tempreture]","32383843"
"864","1585470920.498415898","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=289)",""
"866","1585470921.739486639","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=290) [tempreture]","32383943"
"867","1585470921.739564706","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=290)",""
"869","1585470922.243152737","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=291) [tempreture]","32393043"
"870","1585470922.243199366","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=291)",""
"872","1585470922.453649319","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=292) [tempreture]","32393143"
"873","1585470922.453725755","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=292)",""
"874","1585470922.674174777","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=293) [tempreture]","32393243"
"875","1585470922.674236201","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=293)",""
"877","1585470922.887613585","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=294) [tempreture]","32393343"
"878","1585470922.887678238","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=294)",""
"880","1585470923.093391291","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=295) [tempreture]","32393443"
"881","1585470923.093475071","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=295)",""
"883","1585470923.303693067","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=296) [tempreture]","32393543"
"884","1585470923.303744588","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=296)",""
"886","1585470924.522798827","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=297) [tempreture]","32393643"
"887","1585470924.522848242","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=297)",""
"889","1585470924.730112906","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=298) [tempreture]","32393743"
"890","1585470924.730174331","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=298)",""
"891","1585470924.939514424","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=299) [tempreture]","32393843"
"892","1585470924.939579692","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=299)",""
"894","1585470925.146039447","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=300) [tempreture]","32393943"
"895","1585470925.146098888","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=300)",""
"897","1585470925.360970866","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=301) [tempreture]","33303043"
"898","1585470925.361019185","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=301)",""
"900","1585470926.431467378","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=302) [tempreture]","33303143"
"901","1585470926.431529247","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=302)",""
"903","1585470926.943633317","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=303) [tempreture]","33303243"
"904","1585470926.943704105","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=303)",""
"906","1585470927.154531998","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=304) [tempreture]","33303343"
"907","1585470927.154655905","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=304)",""
"909","1585470927.649558686","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=305) [tempreture]","33303443"
"910","1585470927.649639411","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=305)",""
"912","1585470927.857040410","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=306) [tempreture]","33303543"
"913","1585470927.857200388","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=306)",""
"915","1585470928.069548154","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=307) [tempreture]","33303643"
"916","1585470928.069633009","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=307)",""
"918","1585470929.151228337","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=308) [tempreture]","33303743"
"919","1585470929.151286197","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=308)",""
"921","1585470929.360283502","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=309) [tempreture]","33303843"
"922","1585470929.360346589","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=309)",""
"924","1585470929.571003629","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=310) [tempreture]","33303943"
"925","1585470929.571066562","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=310)",""
"927","1585470929.781355488","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=311) [tempreture]","33313043"
"928","1585470929.781411544","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=311)",""
"930","1585470929.995270858","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=312) [tempreture]","33313143"
"931","1585470929.995335047","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=312)",""
"932","1585470930.206166515","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=313) [tempreture]","33313243"
"933","1585470930.206242004","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=313)",""
"935","1585470930.422361304","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=314) [tempreture]","33313343"
"936","1585470930.422427864","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=314)",""
"938","1585470930.630886847","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=315) [tempreture]","33313443"
"939","1585470930.630952453","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=315)",""
"941","1585470930.840571891","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=316) [tempreture]","33313543"
"942","1585470930.840644688","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=316)",""
"944","1585470932.075711150","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=317) [tempreture]","33313643"
"945","1585470932.075772605","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=317)",""
"947","1585470932.284833123","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=318) [tempreture]","33313743"
"948","1585470932.284893776","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=318)",""
"950","1585470932.766987504","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=319) [tempreture]","33313843"
"951","1585470932.767054336","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=319)",""
"953","1585470936.012931461","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=320) [tempreture]","33313943"
"954","1585470936.012992449","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=320)",""
"956","1585470936.520207682","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=321) [tempreture]","33323043"
"957","1585470936.520319151","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=321)",""
"959","1585470936.734597718","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=322) [tempreture]","33323143"
"960","1585470936.734658901","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=322)",""
"962","1585470937.759584700","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=323) [tempreture]","33323243"
"963","1585470937.759647151","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=323)",""
"965","1585470938.246147826","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=324) [tempreture]","33323343"
"966","1585470938.246207072","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=324)",""
"968","1585470938.456860699","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=325) [tempreture]","33323443"
"969","1585470938.456941902","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=325)",""
"971","1585470938.944677018","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=326) [tempreture]","33323543"
"972","1585470938.944759949","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=326)",""
"974","1585470939.423773981","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=327) [tempreture]","33323643"
"975","1585470939.423848242","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=327)",""
"977","1585470939.631575049","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=328) [tempreture]","33323743"
"978","1585470939.631634291","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=328)",""
"980","1585470940.159515624","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=329) [tempreture]","33323843"
"981","1585470940.159566180","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=329)",""
"983","1585470940.367002516","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=330) [tempreture]","33323943"
"984","1585470940.367069269","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=330)",""
"986","1585470940.576212281","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=331) [tempreture]","33333043"
"987","1585470940.576267851","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=331)",""
"988","1585470940.790909902","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=332) [tempreture]","33333143"
"989","1585470940.790988079","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=332)",""
"991","1585470940.997180004","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=333) [tempreture]","33333243"
"992","1585470941.002297880","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=333)",""
"994","1585470941.212723244","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=334) [tempreture]","33333343"
"995","1585470941.212792324","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=334)",""
"997","1585470941.426127946","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=335) [tempreture]","33333443"
"998","1585470941.426189931","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=335)",""
"1000","1585470941.635269057","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=336) [tempreture]","33333543"
"1001","1585470941.635333186","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=336)",""
"1003","1585470942.720459241","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=337) [tempreture]","33333643"
"1004","1585470942.720534367","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=337)",""
"1006","1585470942.940758079","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=338) [tempreture]","33333743"
"1007","1585470942.940815920","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=338)",""
"1009","1585470943.151621621","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=339) [tempreture]","33333843"
"1010","1585470943.151705931","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=339)",""
"1012","1585470944.362963840","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=340) [tempreture]","33333943"
"1013","1585470944.363023792","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=340)",""
"1014","1585470944.570137402","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=341) [tempreture]","33343043"
"1015","1585470944.570230125","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=341)",""
"1017","1585470944.794127718","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=342) [tempreture]","33343143"
"1018","1585470944.794189264","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=342)",""
"1020","1585470944.996161930","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=343) [tempreture]","33343243"
"1021","1585470944.996225185","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=343)",""
"1023","1585470946.499745197","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=344) [tempreture]","33343343"
"1024","1585470946.499831835","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=344)",""
"1026","1585470946.706714288","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=345) [tempreture]","33343443"
"1027","1585470946.706832913","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=345)",""
"1029","1585470946.914569109","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=346) [tempreture]","33343543"
"1030","1585470946.914621009","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=346)",""
"1032","1585470947.128706355","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=347) [tempreture]","33343643"
"1033","1585470947.128766444","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=347)",""
"1034","1585470947.342606068","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=348) [tempreture]","33343743"
"1035","1585470947.342664240","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=348)",""
"1037","1585470947.552953527","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=349) [tempreture]","33343843"
"1038","1585470947.553017429","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=349)",""
"1040","1585470947.760069725","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=350) [tempreture]","33343943"
"1041","1585470947.760185597","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=350)",""
"1043","1585470947.971851885","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=351) [tempreture]","33353043"
"1044","1585470947.971915208","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=351)",""
"1046","1585470949.196077308","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=352) [tempreture]","33353143"
"1047","1585470949.196138300","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=352)",""
"1049","1585470949.409294360","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=353) [tempreture]","33353243"
"1050","1585470949.409424883","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=353)",""
"1052","1585470949.624158575","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=354) [tempreture]","33353343"
"1053","1585470949.624231107","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=354)",""
"1054","1585470949.831535987","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=355) [tempreture]","33353443"
"1055","1585470949.831663312","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=355)",""
"1057","1585470950.039852330","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=356) [tempreture]","33353543"
"1058","1585470950.039910172","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=356)",""
"1060","1585470950.246307217","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=357) [tempreture]","33353643"
"1061","1585470950.246407959","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=357)",""
"1063","1585470950.458281856","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=358) [tempreture]","33353743"
"1064","1585470950.458344995","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=358)",""
"1066","1585470950.673362730","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=359) [tempreture]","33353843"
"1067","1585470950.673419423","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=359)",""
"1068","1585470950.882576211","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=360) [tempreture]","33353943"
"1069","1585470950.882660658","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=360)",""
"1071","1585470951.088533889","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=361) [tempreture]","33363043"
"1072","1585470951.088592332","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=361)",""
"1074","1585470951.584737477","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=362) [tempreture]","33363143"
"1075","1585470951.584818501","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=362)",""
"1077","1585470952.811425183","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=363) [tempreture]","33363243"
"1078","1585470952.811490835","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=363)",""
"1080","1585470953.312470381","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=364) [tempreture]","33363343"
"1081","1585470953.312531153","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=364)",""
"1083","1585470953.519014884","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=365) [tempreture]","33363443"
"1084","1585470953.519072868","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=365)",""
"1086","1585470953.725561141","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=366) [tempreture]","33363543"
"1087","1585470953.725717087","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=366)",""
"1089","1585470953.937158312","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=367) [tempreture]","33363643"
"1090","1585470953.937236105","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=367)",""
"1092","1585470954.161637551","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=368) [tempreture]","33363743"
"1093","1585470954.161701996","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=368)",""
"1095","1585470954.657646689","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=369) [tempreture]","33363843"
"1096","1585470954.657733694","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=369)",""
"1097","1585470954.869567286","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=370) [tempreture]","33363943"
"1098","1585470954.869633627","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=370)",""
"1100","1585470955.079377910","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=371) [tempreture]","33373043"
"1101","1585470955.079439302","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=371)",""
"1103","1585470955.584242496","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=372) [tempreture]","33373143"
"1104","1585470955.584317836","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=372)",""
"1106","1585470955.794998803","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=373) [tempreture]","33373243"
"1107","1585470955.795062148","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=373)",""
"1109","1585470956.006291735","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=374) [tempreture]","33373343"
"1110","1585470956.006354141","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=374)",""
"1112","1585470956.213381096","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=375) [tempreture]","33373443"
"1113","1585470956.213440612","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=375)",""
"1115","1585470956.427545007","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=376) [tempreture]","33373543"
"1116","1585470956.427620064","10.0.2.15","3.81.217.129","MQTT","58","Publish Ack (id=376)",""
