"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"3556","1585468641.700884961","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3558","1585468641.701021308","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3560","1585468641.770926624","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3562","1585468641.771103844","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3570","1585468641.841871642","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3571","1585468641.909306316","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3573","1585468641.909420740","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303043"
"3575","1585468641.977139027","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3577","1585468641.977221060","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3578","1585468642.044860052","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3580","1585468642.044928164","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3588","1585468642.119615984","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3589","1585468642.188200669","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3591","1585468642.188290463","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303143"
"3595","1585468642.258980950","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3597","1585468642.259063510","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3598","1585468642.327894626","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3600","1585468642.327985351","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3608","1585468642.399241416","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3610","1585468642.467737321","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3612","1585468642.467825646","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303243"
"3613","1585468642.536130921","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3615","1585468642.536235412","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3616","1585468642.604235294","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3618","1585468642.604327190","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3626","1585468642.676414326","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3628","1585468642.744781167","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3630","1585468642.744872196","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303343"
"3631","1585468642.814108695","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3633","1585468642.814248195","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3634","1585468642.883420115","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3636","1585468642.883660933","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3644","1585468642.955672973","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3646","1585468643.024340298","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3648","1585468643.024454298","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303443"
"3649","1585468643.093649666","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3651","1585468643.094893928","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3652","1585468643.164347272","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3654","1585468643.164431071","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3662","1585468643.236573832","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3663","1585468643.305033287","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3665","1585468643.305198078","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303543"
"3666","1585468643.374399489","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3668","1585468643.374489384","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3669","1585468643.443382899","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3671","1585468643.443466026","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3679","1585468643.515687332","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3680","1585468643.584283075","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3682","1585468643.584369290","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303643"
"3683","1585468643.653767232","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3685","1585468643.653854304","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3687","1585468643.723359091","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3689","1585468643.723436937","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3697","1585468643.799720608","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3698","1585468643.868781900","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3700","1585468643.868914569","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303743"
"3701","1585468643.937939806","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3703","1585468643.938024103","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3705","1585468644.006932383","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3707","1585468644.007068691","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3715","1585468644.081426439","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3716","1585468644.151585985","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3718","1585468644.151681661","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303843"
"3719","1585468644.221758564","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3721","1585468644.226789065","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3722","1585468644.297100188","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3724","1585468644.297223048","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3732","1585468644.368534532","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3733","1585468644.436373379","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3735","1585468644.436470769","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32303943"
"3737","1585468644.504796279","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3739","1585468644.504908167","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3740","1585468644.573352857","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3742","1585468644.573462196","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3750","1585468644.646301112","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3751","1585468644.716218941","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3753","1585468644.716349639","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313043"
"3755","1585468644.787653458","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3757","1585468644.787771074","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3758","1585468644.858010699","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3760","1585468644.858097669","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3768","1585468644.932217207","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3770","1585468645.002058651","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3772","1585468645.002164389","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313143"
"3773","1585468645.071567061","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3775","1585468645.071647236","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3776","1585468645.140953925","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3778","1585468645.141026315","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3786","1585468645.212230674","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3788","1585468645.279990764","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3790","1585468645.280132988","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313243"
"3791","1585468645.348171690","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3793","1585468645.348258577","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3794","1585468645.416113392","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3796","1585468645.416259898","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3804","1585468645.491263290","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3805","1585468645.560553970","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3807","1585468645.560642018","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313343"
"3808","1585468645.630087449","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3810","1585468645.630159992","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3811","1585468645.699413780","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3813","1585468645.699504008","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3821","1585468645.772014085","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3822","1585468645.840280776","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3824","1585468645.840389117","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313443"
"3825","1585468645.910189379","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3827","1585468645.910276802","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3828","1585468645.978235253","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3830","1585468645.978339153","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3838","1585468646.049296210","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3839","1585468646.117414734","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3841","1585468646.117582332","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313543"
"3842","1585468646.185816320","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3844","1585468646.185898591","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3846","1585468646.254160194","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3848","1585468646.254255289","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3856","1585468646.327858312","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3857","1585468646.398384788","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3859","1585468646.398501463","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313643"
"3862","1585468646.469336463","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3864","1585468646.469444469","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3868","1585468646.541005315","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3870","1585468646.541112443","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3878","1585468646.611606284","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3879","1585468646.686323136","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3881","1585468646.686402911","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313743"
"3883","1585468646.754743675","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3885","1585468646.754827971","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3886","1585468646.823260661","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3888","1585468646.823350943","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3896","1585468646.894395029","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3897","1585468646.962241731","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3899","1585468646.962342149","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313843"
"3901","1585468647.030665971","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3903","1585468647.030759603","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3904","1585468647.098698599","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3906","1585468647.098783997","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3914","1585468647.175222219","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3915","1585468647.244659549","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3917","1585468647.244741603","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32313943"
"3919","1585468647.315024754","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3921","1585468647.315102898","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3922","1585468647.384590958","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3924","1585468647.384683526","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3932","1585468647.457656669","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3934","1585468647.525726787","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3936","1585468647.525820453","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323043"
"3937","1585468647.594046051","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3939","1585468647.594134582","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3940","1585468647.662525275","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3942","1585468647.662679239","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3950","1585468647.733131637","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3952","1585468647.800676103","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3954","1585468647.800796328","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323143"
"3955","1585468647.868590001","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3957","1585468647.868667034","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3958","1585468647.936518553","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3960","1585468647.936617164","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3968","1585468648.009154620","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3969","1585468648.078617591","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3971","1585468648.078731252","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323243"
"3972","1585468648.148142287","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3974","1585468648.148440136","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3975","1585468648.217354341","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3977","1585468648.217472290","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3985","1585468648.288347840","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3986","1585468648.356031735","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3988","1585468648.356145054","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323343"
"3989","1585468648.424228749","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"3991","1585468648.424336930","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"3992","1585468648.492675493","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"3994","1585468648.492764550","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4002","1585468648.564683666","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4003","1585468648.633931824","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4005","1585468648.634023290","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323443"
"4006","1585468648.705542231","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4008","1585468648.705610358","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4010","1585468648.774689096","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4012","1585468648.775812763","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4020","1585468648.847049521","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4021","1585468648.916469331","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4023","1585468648.916558018","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323543"
"4024","1585468648.984579121","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4026","1585468648.984648843","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4028","1585468649.052589084","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4030","1585468649.052705233","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4038","1585468649.130182958","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4039","1585468649.197968984","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4041","1585468649.198049904","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323643"
"4043","1585468649.265735992","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4045","1585468649.265828029","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4046","1585468649.333722249","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4048","1585468649.333833109","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4056","1585468649.420115918","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4057","1585468649.488535924","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4059","1585468649.488621542","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323743"
"4061","1585468649.555938340","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4063","1585468649.556065383","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4064","1585468649.624944165","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4066","1585468649.625047071","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4074","1585468649.698343423","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4075","1585468649.765519121","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4077","1585468649.765616413","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323843"
"4079","1585468649.833336536","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4081","1585468649.833415175","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4082","1585468649.901193789","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4084","1585468649.901308643","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4092","1585468649.977494653","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4094","1585468650.045915451","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4096","1585468650.046078945","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32323943"
"4097","1585468650.115973380","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4099","1585468650.116111245","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4100","1585468650.186525035","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4102","1585468650.186618752","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4110","1585468650.261513544","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4112","1585468650.331069116","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4114","1585468650.331167741","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333043"
"4115","1585468650.400533438","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4117","1585468650.400623659","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4118","1585468650.470202113","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4120","1585468650.470378596","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4128","1585468650.558315366","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4129","1585468650.626053895","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4131","1585468650.626162803","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333143"
"4132","1585468650.694550222","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4134","1585468650.694658241","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4135","1585468650.762545365","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4137","1585468650.762650829","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4145","1585468650.834939441","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4146","1585468650.903792234","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4148","1585468650.903951850","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333243"
"4149","1585468650.973379181","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4151","1585468650.973476308","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4153","1585468651.042862512","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4155","1585468651.042963964","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4163","1585468651.115425469","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4164","1585468651.184572136","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4166","1585468651.184672691","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333343"
"4167","1585468651.254664361","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4169","1585468651.254796972","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4171","1585468651.324140662","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4173","1585468651.324215210","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4181","1585468651.395347784","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4182","1585468651.466422146","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4184","1585468651.466511485","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333443"
"4186","1585468651.534503667","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4188","1585468651.534600141","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4189","1585468651.601876513","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4191","1585468651.601996894","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4199","1585468651.678661764","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4200","1585468651.747857121","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4202","1585468651.748029227","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333543"
"4204","1585468651.817234052","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4206","1585468651.817399303","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4207","1585468651.886450533","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4209","1585468651.886529655","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4217","1585468651.958410108","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4218","1585468652.026502203","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4220","1585468652.026650095","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333643"
"4222","1585468652.095277435","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4224","1585468652.095368541","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4225","1585468652.163845622","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4227","1585468652.163944240","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4235","1585468652.236576928","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4237","1585468652.305689713","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4239","1585468652.305775310","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333743"
"4240","1585468652.375268379","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4242","1585468652.375354333","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4243","1585468652.447073398","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4245","1585468652.447183948","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4253","1585468652.520123796","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4255","1585468652.588715504","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4257","1585468652.588800197","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333843"
"4258","1585468652.657924680","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4260","1585468652.658020129","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4261","1585468652.727079796","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4263","1585468652.727194866","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4271","1585468652.805012265","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4272","1585468652.873458694","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4274","1585468652.875761049","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32333943"
"4275","1585468652.944777056","3.81.217.129","10.0.2.4","MQTT","60","Publish Received (id=1)",""
"4277","1585468652.944934149","10.0.2.4","3.81.217.129","MQTT","58","Publish Release (id=1)",""
"4278","1585468653.013686130","3.81.217.129","10.0.2.4","MQTT","60","Publish Complete (id=1)",""
"4280","1585468653.013778749","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4288","1585468653.084687107","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4289","1585468653.152437751","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
