"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"2585","1585469217.919188492","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=497)",""
"2587","1585469218.400734750","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=498) [tempreture]","34393743"
"2588","1585469218.400831541","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=498)",""
"2589","1585469218.467342149","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=498)",""
"2590","1585469218.467448095","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=498)",""
"2592","1585469218.675461552","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=499) [tempreture]","34393843"
"2593","1585469218.675607741","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=499)",""
"2594","1585469218.742202241","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=499)",""
"2595","1585469218.742310757","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=499)",""
"2597","1585469218.951539762","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=500) [tempreture]","34393943"
"2598","1585469218.951596106","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=500)",""
"2600","1585469219.018135557","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=500)",""
"2601","1585469219.018200380","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=500)",""
"2602","1585469219.233260209","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=501) [tempreture]","35303043"
"2603","1585469219.233349140","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=501)",""
"2605","1585469219.300221547","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=501)",""
"2606","1585469219.300269739","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=501)",""
"2607","1585469219.516705379","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=502) [tempreture]","35303143"
"2608","1585469219.516772806","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=502)",""
"2610","1585469219.583353196","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=502)",""
"2611","1585469219.583421271","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=502)",""
"2613","1585469219.800596141","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=503) [tempreture]","35303243"
"2614","1585469219.800682030","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=503)",""
"2615","1585469219.867549521","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=503)",""
"2616","1585469219.867631941","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=503)",""
"2618","1585469220.081383850","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=504) [tempreture]","35303343"
"2619","1585469220.081486578","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=504)",""
"2620","1585469220.148076095","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=504)",""
"2621","1585469220.149784956","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=504)",""
"2623","1585469220.362610232","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=505) [tempreture]","35303443"
"2624","1585469220.362720694","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=505)",""
"2625","1585469220.429279541","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=505)",""
"2626","1585469220.429345943","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=505)",""
"2628","1585469220.935645868","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=506) [tempreture]","35303543"
"2629","1585469220.935709445","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=506)",""
"2630","1585469221.002237221","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=506)",""
"2631","1585469221.002310195","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=506)",""
"2633","1585469221.506452337","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=507) [tempreture]","35303643"
"2634","1585469221.506587792","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=507)",""
"2636","1585469221.573507104","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=507)",""
"2637","1585469221.573697135","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=507)",""
"2639","1585469222.806472869","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=508) [tempreture]","35303743"
"2640","1585469222.806570727","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=508)",""
"2641","1585469222.873610804","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=508)",""
"2642","1585469222.873682643","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=508)",""
"2644","1585469223.092033230","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=509) [tempreture]","35303843"
"2645","1585469223.092094149","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=509)",""
"2646","1585469223.158999128","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=509)",""
"2647","1585469223.159109744","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=509)",""
"2649","1585469223.379578463","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=510) [tempreture]","35303943"
"2650","1585469223.379691769","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=510)",""
"2651","1585469223.446439466","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=510)",""
"2652","1585469223.446573511","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=510)",""
"2654","1585469223.939323117","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=511) [tempreture]","35313043"
"2655","1585469223.939418291","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=511)",""
"2656","1585469224.006144188","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=511)",""
"2657","1585469224.006286402","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=511)",""
"2659","1585469224.220365558","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=512) [tempreture]","35313143"
"2660","1585469224.220407554","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=512)",""
"2661","1585469224.286993195","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=512)",""
"2662","1585469224.287139373","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=512)",""
"2664","1585469224.500463935","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=513) [tempreture]","35313243"
"2665","1585469224.500518934","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=513)",""
"2667","1585469224.567137766","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=513)",""
"2668","1585469224.567207323","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=513)",""
"2669","1585469224.786487035","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=514) [tempreture]","35313343"
"2670","1585469224.786546876","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=514)",""
"2672","1585469224.853344808","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=514)",""
"2673","1585469224.853420260","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=514)",""
"2675","1585469225.061224077","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=515) [tempreture]","35313443"
"2676","1585469225.061277218","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=515)",""
"2677","1585469225.128522268","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=515)",""
"2678","1585469225.128591556","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=515)",""
"2680","1585469226.355671995","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=516) [tempreture]","35313543"
"2681","1585469226.355807849","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=516)",""
"2682","1585469226.422557622","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=516)",""
"2683","1585469226.422627802","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=516)",""
"2685","1585469226.637609704","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=517) [tempreture]","35313643"
"2686","1585469226.637733104","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=517)",""
"2687","1585469226.704623432","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=517)",""
"2688","1585469226.704717618","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=517)",""
"2690","1585469226.918138452","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=518) [tempreture]","35313743"
"2691","1585469226.918267134","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=518)",""
"2692","1585469226.985597099","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=518)",""
"2693","1585469226.985721115","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=518)",""
"2695","1585469227.197727234","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=519) [tempreture]","35313843"
"2696","1585469227.197814298","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=519)",""
"2697","1585469227.264694601","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=519)",""
"2698","1585469227.264769983","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=519)",""
"2700","1585469227.482253204","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=520) [tempreture]","35313943"
"2701","1585469227.482376659","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=520)",""
"2702","1585469227.549149914","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=520)",""
"2703","1585469227.549318984","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=520)",""
"2705","1585469227.774012934","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=521) [tempreture]","35323043"
"2706","1585469227.774096839","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=521)",""
"2708","1585469227.840587585","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=521)",""
"2709","1585469227.840645085","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=521)",""
"2710","1585469228.053117232","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=522) [tempreture]","35323143"
"2711","1585469228.053207333","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=522)",""
"2713","1585469228.119794847","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=522)",""
"2714","1585469228.119869679","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=522)",""
"2716","1585469228.328118231","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=523) [tempreture]","35323243"
"2717","1585469228.328159954","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=523)",""
"2718","1585469228.394741303","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=523)",""
"2719","1585469228.394815002","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=523)",""
"2721","1585469228.604016036","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=524) [tempreture]","35323343"
"2722","1585469228.604076049","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=524)",""
"2723","1585469228.670974842","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=524)",""
"2724","1585469228.671044618","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=524)",""
"2726","1585469229.184167339","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=525) [tempreture]","35323443"
"2727","1585469229.184232746","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=525)",""
"2728","1585469229.250778001","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=525)",""
"2729","1585469229.250853398","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=525)",""
"2731","1585469230.477518366","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=526) [tempreture]","35323543"
"2732","1585469230.477583329","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=526)",""
"2733","1585469230.544202786","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=526)",""
"2734","1585469230.544303642","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=526)",""
"2736","1585469230.753571505","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=527) [tempreture]","35323643"
"2737","1585469230.753634594","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=527)",""
"2738","1585469230.819967169","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=527)",""
"2739","1585469230.820037683","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=527)",""
"2741","1585469231.033148323","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=528) [tempreture]","35323743"
"2742","1585469231.033210129","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=528)",""
"2744","1585469231.100181265","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=528)",""
"2745","1585469231.100273025","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=528)",""
"2746","1585469231.311402313","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=529) [tempreture]","35323843"
"2747","1585469231.311470746","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=529)",""
"2749","1585469231.377999415","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=529)",""
"2750","1585469231.378107222","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=529)",""
"2752","1585469232.598632498","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=530) [tempreture]","35323943"
"2753","1585469232.598715128","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=530)",""
"2755","1585469232.665094731","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=530)",""
"2756","1585469232.665149255","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=530)",""
"2758","1585469232.880875469","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=531) [tempreture]","35333043"
"2759","1585469232.880956813","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=531)",""
"2760","1585469232.948498070","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=531)",""
"2761","1585469232.948571288","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=531)",""
"2763","1585469233.167736173","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=532) [tempreture]","35333143"
"2764","1585469233.167875004","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=532)",""
"2765","1585469233.234876908","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=532)",""
"2766","1585469233.234977833","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=532)",""
"2768","1585469233.450362406","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=533) [tempreture]","35333243"
"2769","1585469233.450467701","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=533)",""
"2770","1585469233.517273536","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=533)",""
"2771","1585469233.517333282","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=533)",""
"2773","1585469234.563846949","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=534) [tempreture]","35333343"
"2774","1585469234.563927429","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=534)",""
"2776","1585469234.630622075","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=534)",""
"2777","1585469234.630689859","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=534)",""
"2778","1585469234.838417662","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=535) [tempreture]","35333443"
"2779","1585469234.838492505","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=535)",""
"2781","1585469234.905150916","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=535)",""
"2782","1585469234.905223285","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=535)",""
"2784","1585469235.120169804","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=536) [tempreture]","35333543"
"2785","1585469235.120222515","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=536)",""
"2786","1585469235.186804873","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=536)",""
"2787","1585469235.186882139","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=536)",""
"2789","1585469235.397961906","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=537) [tempreture]","35333643"
"2790","1585469235.398043295","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=537)",""
"2791","1585469235.464719871","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=537)",""
"2792","1585469235.464801623","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=537)",""
"2794","1585469245.962319823","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=538) [tempreture]","35333743"
"2795","1585469245.962468028","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=538)",""
"2796","1585469246.029422245","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=538)",""
"2797","1585469246.029493552","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=538)",""
"2799","1585469246.244149103","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=539) [tempreture]","35333843"
"2800","1585469246.244210101","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=539)",""
"2801","1585469246.311599330","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=539)",""
"2802","1585469246.311656917","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=539)",""
"2804","1585469246.538932567","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=540) [tempreture]","35333943"
"2805","1585469246.539069564","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=540)",""
"2806","1585469246.605753254","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=540)",""
"2807","1585469246.605837083","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=540)",""
"2809","1585469246.817655260","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=541) [tempreture]","35343043"
"2810","1585469246.817734452","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=541)",""
"2811","1585469246.884411668","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=541)",""
"2812","1585469246.884480727","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=541)",""
"2814","1585469247.098924788","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=542) [tempreture]","35343143"
"2815","1585469247.099048876","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=542)",""
"2816","1585469247.165712336","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=542)",""
"2817","1585469247.165908497","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=542)",""
"2819","1585469247.381493848","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=543) [tempreture]","35343243"
"2820","1585469247.381577833","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=543)",""
"2821","1585469247.448294868","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=543)",""
"2822","1585469247.448413666","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=543)",""
"2824","1585469247.942470815","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=544) [tempreture]","35343343"
"2825","1585469247.942561527","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=544)",""
"2827","1585469248.009653897","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=544)",""
"2828","1585469248.009789107","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=544)",""
"2830","1585469248.231386193","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=545) [tempreture]","35343443"
"2831","1585469248.231506552","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=545)",""
"2832","1585469248.297890783","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=545)",""
"2833","1585469248.297959983","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=545)",""
"2835","1585469248.508518520","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=546) [tempreture]","35343543"
"2836","1585469248.508624707","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=546)",""
"2837","1585469248.575372267","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=546)",""
"2838","1585469248.575445101","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=546)",""
"2840","1585469248.788315447","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=547) [tempreture]","35343643"
"2841","1585469248.788452045","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=547)",""
"2842","1585469248.854994314","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=547)",""
"2843","1585469248.855065654","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=547)",""
"2845","1585469250.091217918","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=548) [tempreture]","35343743"
"2846","1585469250.091278513","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=548)",""
"2847","1585469250.158364034","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=548)",""
"2848","1585469250.158496623","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=548)",""
"2850","1585469250.373880509","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=549) [tempreture]","35343843"
"2851","1585469250.373939730","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=549)",""
"2852","1585469250.440572972","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=549)",""
"2853","1585469250.440645046","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=549)",""
"2855","1585469250.650390803","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=550) [tempreture]","35343943"
"2856","1585469250.650452882","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=550)",""
"2857","1585469250.717011018","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=550)",""
"2858","1585469250.717083805","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=550)",""
"2860","1585469251.233792989","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=551) [tempreture]","35353043"
"2861","1585469251.233855402","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=551)",""
"2863","1585469251.300637927","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=551)",""
"2864","1585469251.300721561","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=551)",""
"2866","1585469251.518724184","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=552) [tempreture]","35353143"
"2867","1585469251.518820531","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=552)",""
"2868","1585469251.585750933","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=552)",""
"2869","1585469251.585823235","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=552)",""
"2871","1585469251.796566000","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=553) [tempreture]","35353243"
"2872","1585469251.796664636","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=553)",""
"2873","1585469251.863622498","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=553)",""
"2874","1585469251.863696358","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=553)",""
"2876","1585469252.078984176","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=554) [tempreture]","35353343"
"2877","1585469252.079093768","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=554)",""
"2878","1585469252.145577421","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=554)",""
"2879","1585469252.145645382","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=554)",""
"2881","1585469252.359940456","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=555) [tempreture]","35353443"
"2882","1585469252.359998962","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=555)",""
"2883","1585469252.426532758","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=555)",""
"2884","1585469252.426592314","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=555)",""
"2886","1585469252.639694959","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=556) [tempreture]","35353543"
"2887","1585469252.639752997","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=556)",""
"2888","1585469252.706246538","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=556)",""
"2889","1585469252.706315320","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=556)",""
"2891","1585469252.917266750","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=557) [tempreture]","35353643"
"2892","1585469252.917351194","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=557)",""
"2893","1585469252.983938929","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=557)",""
"2894","1585469252.984007332","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=557)",""
"2896","1585469253.472547789","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=558) [tempreture]","35353743"
"2897","1585469253.472598494","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=558)",""
"2899","1585469253.539943286","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=558)",""
"2900","1585469253.540008863","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=558)",""
"2901","1585469253.748744689","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=559) [tempreture]","35353843"
"2902","1585469253.748822424","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=559)",""
"2904","1585469253.815229832","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=559)",""
"2905","1585469253.815293802","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=559)",""
"2907","1585469254.315351144","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=560) [tempreture]","35353943"
"2908","1585469254.315423380","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=560)",""
"2909","1585469254.382063779","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=560)",""
"2910","1585469254.382230185","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=560)",""
"2912","1585469254.595290915","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=561) [tempreture]","35363043"
"2913","1585469254.595395800","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=561)",""
"2914","1585469254.661934158","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=561)",""
"2915","1585469254.662150259","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=561)",""
"2917","1585469255.888258682","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=562) [tempreture]","35363143"
"2918","1585469255.888357348","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=562)",""
"2919","1585469255.955471085","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=562)",""
"2920","1585469255.955541291","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=562)",""
"2922","1585469256.169981165","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=563) [tempreture]","35363243"
"2923","1585469256.170041015","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=563)",""
"2924","1585469256.236661896","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=563)",""
"2925","1585469256.236788280","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=563)",""
"2927","1585469256.445808213","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=564) [tempreture]","35363343"
"2928","1585469256.445882016","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=564)",""
"2929","1585469256.512248912","3.81.217.129","10.0.2.15","MQTT","60","Publish Release (id=564)",""
"2930","1585469256.512335555","10.0.2.15","3.81.217.129","MQTT","58","Publish Complete (id=564)",""
"2932","1585469256.721548897","3.81.217.129","10.0.2.15","MQTT","74","Publish Message (id=565) [tempreture]","35363443"
"2933","1585469256.721614925","10.0.2.15","3.81.217.129","MQTT","58","Publish Received (id=565)",""
