"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"3870","1585469676.964861541","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3872","1585469676.965042969","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32363643"
"3873","1585469677.033996932","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3875","1585469677.034108578","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3883","1585469677.106304316","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3884","1585469677.175228504","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3886","1585469677.175347604","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32363743"
"3887","1585469677.244258720","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3889","1585469677.244440020","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3897","1585469677.318563279","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3899","1585469677.393154763","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3901","1585469677.393276399","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32363843"
"3902","1585469677.462843131","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3904","1585469677.462921120","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3912","1585469677.534133797","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3914","1585469677.602174741","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3916","1585469677.602251481","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32363943"
"3917","1585469677.674090962","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3919","1585469677.674199994","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3927","1585469677.744862621","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3928","1585469677.812200925","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3930","1585469677.812311699","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373043"
"3932","1585469677.880040764","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3934","1585469677.880191238","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3942","1585469677.952708781","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3943","1585469678.021792732","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3945","1585469678.021909116","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373143"
"3946","1585469678.091040082","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3948","1585469678.091139072","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3956","1585469678.163580649","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3957","1585469678.232978409","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3959","1585469678.233079576","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373243"
"3960","1585469678.303799296","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3962","1585469678.303918965","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3970","1585469678.375879246","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3971","1585469678.444973350","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3973","1585469678.445074743","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373343"
"3974","1585469678.513921600","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3976","1585469678.514046322","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3984","1585469678.586522574","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"3986","1585469678.655776636","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"3988","1585469678.655922241","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373443"
"3989","1585469678.725197077","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"3991","1585469678.725275219","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"3998","1585469678.796313701","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4000","1585469678.864385813","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4002","1585469678.864498744","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373543"
"4003","1585469678.932070108","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4005","1585469678.932169315","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4013","1585469679.002834053","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4014","1585469679.079142650","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4016","1585469679.079370818","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373643"
"4018","1585469679.147439388","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4020","1585469679.147528730","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4025","1585469679.219806237","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4026","1585469679.289130350","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4028","1585469679.289298643","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373743"
"4030","1585469679.362121366","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4032","1585469679.362262582","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4040","1585469679.433870797","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4043","1585469679.501626486","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4045","1585469679.501733765","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373843"
"4046","1585469679.569707766","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4048","1585469679.569832360","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4056","1585469679.652783677","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4057","1585469679.722728205","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4059","1585469679.722855488","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373943"
"4060","1585469679.793120485","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4062","1585469679.793209093","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4067","1585469679.864130286","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4071","1585469679.931715689","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4073","1585469679.931863694","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383043"
"4074","1585469680.002527622","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4076","1585469680.002649225","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4083","1585469680.080749625","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4085","1585469680.148200847","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4087","1585469680.148368127","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383143"
"4088","1585469680.220098996","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4090","1585469680.220188997","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4098","1585469680.291327155","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4099","1585469680.359317322","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4101","1585469680.359461031","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383243"
"4103","1585469680.427113136","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4105","1585469680.427266355","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4113","1585469681.506276802","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4114","1585469681.575788716","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4116","1585469681.575901047","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383343"
"4118","1585469681.645262398","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4120","1585469681.645431786","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4126","1585469681.716694571","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4127","1585469681.787418128","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4129","1585469681.787501498","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383443"
"4130","1585469681.855661193","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4132","1585469681.855743359","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4140","1585469681.926835018","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4141","1585469681.994686271","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4142","1585469681.994766637","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383543"
"4145","1585469682.063062004","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4147","1585469682.063155297","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4155","1585469682.134143920","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4157","1585469682.204147041","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4159","1585469682.204224112","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383643"
"4160","1585469682.275940932","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4162","1585469682.276345049","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4170","1585469682.353431536","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4172","1585469682.422250348","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4174","1585469682.422409212","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383743"
"4175","1585469682.491782292","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4177","1585469682.491867851","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4185","1585469682.567434228","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4186","1585469682.636498539","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4188","1585469682.636596364","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383843"
"4190","1585469682.706110069","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4192","1585469682.706193951","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4200","1585469682.778200415","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4201","1585469682.847364716","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4203","1585469682.847462634","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383943"
"4205","1585469682.916850005","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4207","1585469682.916932637","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4215","1585469682.989004152","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4216","1585469683.057924222","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4218","1585469683.058077922","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393043"
"4219","1585469683.126847461","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4221","1585469683.126980204","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4229","1585469683.198961548","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4230","1585469683.267407774","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4232","1585469683.267489258","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393143"
"4233","1585469683.336514460","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4235","1585469683.336605858","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4243","1585469683.408254905","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4244","1585469683.477088018","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4246","1585469683.477181855","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393243"
"4247","1585469683.545954996","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4249","1585469683.546042487","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4257","1585469683.616762825","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4259","1585469683.684227534","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4261","1585469683.684354410","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393343"
"4262","1585469683.752532256","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4264","1585469683.752721821","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4270","1585469683.831023281","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4272","1585469683.908555913","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4274","1585469683.908740713","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393443"
"4275","1585469683.978857422","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4277","1585469683.979044933","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4285","1585469684.051124076","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4288","1585469684.119436933","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4290","1585469684.119534289","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393543"
"4292","1585469684.188766307","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4294","1585469684.188853601","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4302","1585469684.266148990","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4303","1585469684.335096704","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4304","1585469684.335155359","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393643"
"4306","1585469684.404740514","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4308","1585469684.404830241","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4316","1585469684.476687428","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4317","1585469684.545186029","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4319","1585469684.545281960","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393743"
"4320","1585469684.614265915","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4322","1585469684.614387194","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4330","1585469684.685565491","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4331","1585469684.753408522","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4333","1585469684.753597143","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393843"
"4334","1585469684.822001423","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4336","1585469684.822105165","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4343","1585469684.901736721","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4344","1585469684.971192216","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4346","1585469684.971356236","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393943"
"4347","1585469685.040550302","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4349","1585469685.040794223","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4356","1585469685.114327300","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4358","1585469685.183814808","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4360","1585469685.183904774","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303043"
"4361","1585469685.253222981","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4363","1585469685.255801055","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4371","1585469685.627746704","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4373","1585469685.695970369","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4375","1585469685.696102386","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303143"
"4376","1585469685.764235826","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4378","1585469685.764370622","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4386","1585469685.835054228","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4387","1585469685.902982501","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4389","1585469685.903074865","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303243"
"4391","1585469685.971058641","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4392","1585469685.971150606","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4400","1585469686.043937547","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4401","1585469686.112859614","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4403","1585469686.112964116","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303343"
"4407","1585469686.181913044","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4409","1585469686.181987930","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4417","1585469686.254551614","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4418","1585469686.323577013","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4420","1585469686.323674474","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303443"
"4421","1585469686.395980297","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4423","1585469686.396103451","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4431","1585469686.473948195","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4432","1585469686.542211403","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4434","1585469686.542310836","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303543"
"4435","1585469686.611121709","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4437","1585469686.611215217","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4445","1585469686.681489759","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4446","1585469686.748782379","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4448","1585469687.036204426","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303643"
"4449","1585469687.104202594","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4451","1585469687.104320426","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4459","1585469687.176112604","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4460","1585469687.244322987","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4462","1585469687.244445893","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303743"
"4463","1585469687.312643872","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4465","1585469687.312740044","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4473","1585469687.384540820","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4475","1585469687.453243067","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4477","1585469687.453335178","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303843"
"4478","1585469687.522160534","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4480","1585469687.522336129","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4486","1585469687.596162743","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4489","1585469687.666109223","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4491","1585469687.666248216","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303943"
"4492","1585469687.736613362","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4494","1585469687.736713664","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4500","1585469687.809618474","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4501","1585469687.878842440","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4503","1585469687.878996465","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313043"
"4505","1585469687.948375371","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4507","1585469687.948540332","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4515","1585469688.315977148","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4516","1585469688.384179177","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4518","1585469688.384276588","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313143"
"4520","1585469688.452099395","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4527","1585469688.523519692","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4528","1585469688.591841467","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4530","1585469688.591939607","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313243"
"4531","1585469688.659306908","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4533","1585469688.659450981","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4543","1585469688.730359950","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4546","1585469688.798523726","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4548","1585469688.798680288","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313343"
"4551","1585469688.866773094","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4553","1585469688.866944114","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4561","1585469688.946135694","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4562","1585469689.014635193","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4564","1585469689.014795753","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313443"
"4565","1585469689.083876231","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4567","1585469689.083965805","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4575","1585469689.159044290","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4577","1585469689.229364124","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4579","1585469689.229453211","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313543"
"4580","1585469689.299897516","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4582","1585469689.299988340","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4590","1585469689.370364067","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4592","1585469689.439087019","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4594","1585469689.439161741","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313643"
"4595","1585469689.507247309","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4597","1585469689.507337129","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4605","1585469689.578129497","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4606","1585469689.645710598","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4608","1585469689.645885231","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313743"
"4610","1585469689.714299658","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4612","1585469689.714387686","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4620","1585469689.786869532","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4621","1585469689.856536826","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4623","1585469689.856630374","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313843"
"4624","1585469689.925994456","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4626","1585469689.926204400","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4634","1585469689.996719639","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4635","1585469690.064374522","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4637","1585469690.064460548","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313943"
"4638","1585469690.132320797","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4640","1585469690.132451541","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4648","1585469690.207192232","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4649","1585469690.276450352","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4651","1585469690.276559209","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323043"
"4652","1585469690.345790598","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4654","1585469690.345884432","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4662","1585469691.424625842","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4664","1585469691.492243449","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4666","1585469691.492355624","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323143"
"4667","1585469691.560197347","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4669","1585469691.560297516","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4677","1585469691.631806115","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4679","1585469691.699682046","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4680","1585469691.699749650","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323243"
"4681","1585469691.767532369","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4683","1585469691.767611392","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4691","1585469691.839200415","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4692","1585469691.907254227","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4694","1585469692.188129991","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323343"
"4696","1585469692.256350754","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
