"No.","Time","Source","Destination","Protocol","Length","Info","MsgInfo"
"4001","1585468363.098909898","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4002","1585468363.167214534","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4004","1585468363.167346054","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373543"
"4006","1585468363.252329345","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4008","1585468363.252525614","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4016","1585468363.323749530","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4017","1585468363.391266533","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4019","1585468363.391373479","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373643"
"4020","1585468363.459296471","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4022","1585468363.459575446","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4030","1585468363.531005204","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4031","1585468363.597972097","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4033","1585468363.598102921","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373743"
"4034","1585468363.667250246","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4036","1585468363.667434078","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4044","1585468363.739878766","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4045","1585468363.809174133","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4047","1585468363.809366083","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373843"
"4048","1585468363.878548094","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4050","1585468363.878659946","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4058","1585468363.950921876","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4060","1585468364.020075079","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4062","1585468364.020177750","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32373943"
"4063","1585468364.089198890","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4065","1585468364.089284801","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4073","1585468364.161574429","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4075","1585468364.232656154","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4077","1585468364.232752682","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383043"
"4078","1585468364.301695743","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4080","1585468364.301895486","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4088","1585468364.374131704","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4089","1585468364.442427270","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4091","1585468364.442546813","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383143"
"4093","1585468364.512028897","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4095","1585468364.512107967","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4103","1585468364.591705379","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4104","1585468364.661173338","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4106","1585468364.661266749","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383243"
"4108","1585468364.730872294","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4110","1585468364.730955043","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4116","1585468364.809241731","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4119","1585468364.877591978","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4121","1585468364.877694629","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383343"
"4122","1585468364.946593696","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4124","1585468364.946777359","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4132","1585468365.018609727","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4133","1585468365.086388303","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4135","1585468365.086519743","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383443"
"4136","1585468365.154590058","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4138","1585468365.154681487","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4146","1585468365.227502060","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4148","1585468365.297054126","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4150","1585468365.297215501","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383543"
"4151","1585468365.366017771","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4153","1585468365.366104396","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4161","1585468365.438991052","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4163","1585468365.512944247","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4165","1585468365.513050588","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383643"
"4166","1585468365.581489643","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4168","1585468365.581601453","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4176","1585468365.654297362","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4177","1585468365.723407632","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4179","1585468365.723507806","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383743"
"4181","1585468365.792780306","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4183","1585468365.792941582","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4191","1585468365.865194590","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4192","1585468365.934287495","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4194","1585468365.934415079","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383843"
"4196","1585468366.003279316","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4198","1585468366.003368345","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4206","1585468366.074544313","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4207","1585468366.142608633","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4209","1585468366.142743844","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32383943"
"4210","1585468366.210622210","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4212","1585468366.210749410","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4220","1585468366.283048266","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4221","1585468366.352055430","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4223","1585468366.352241589","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393043"
"4224","1585468366.421668268","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4226","1585468366.421762090","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4234","1585468366.492926777","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4235","1585468366.560233452","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4237","1585468366.560327632","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393143"
"4238","1585468366.628493605","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4240","1585468366.628589165","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4248","1585468366.702128416","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4250","1585468366.778121810","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4252","1585468366.778220422","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393243"
"4253","1585468366.848066466","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4255","1585468366.848174141","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4263","1585468366.921654517","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4264","1585468366.990443102","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4266","1585468366.990590091","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393343"
"4268","1585468367.060022747","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4270","1585468367.060103469","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4278","1585468367.142399958","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4279","1585468367.211416011","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4281","1585468367.211528133","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393443"
"4283","1585468367.280715521","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4285","1585468367.280804227","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4293","1585468367.357482999","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4294","1585468367.427403988","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4296","1585468367.427506442","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393543"
"4298","1585468367.497584074","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4300","1585468367.497665167","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4308","1585468367.570502951","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4309","1585468367.638946073","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4311","1585468367.639108490","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393643"
"4312","1585468367.707748881","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4314","1585468367.708127669","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4322","1585468367.779403387","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4323","1585468367.847342717","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4325","1585468367.847458899","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393743"
"4326","1585468367.915199158","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4328","1585468367.915293513","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4336","1585468367.991569297","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4338","1585468368.061171048","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4340","1585468368.061246904","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393843"
"4341","1585468368.131703778","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4343","1585468368.131831664","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4351","1585468368.209498350","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4353","1585468368.277576806","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4355","1585468368.277688438","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","32393943"
"4356","1585468368.345345988","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4358","1585468368.345444517","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4366","1585468368.419240120","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4367","1585468368.489816402","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4369","1585468368.489911032","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303043"
"4371","1585468368.560671518","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4373","1585468368.560759358","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4381","1585468368.632510376","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4382","1585468368.700840002","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4384","1585468368.700954104","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303143"
"4386","1585468368.770196732","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4388","1585468368.770286973","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4396","1585468368.842602103","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4397","1585468368.911636257","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4399","1585468368.911743335","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303243"
"4400","1585468368.980838139","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4402","1585468368.980930110","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4410","1585468369.052977637","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4411","1585468369.121621176","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4413","1585468369.121724546","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303343"
"4414","1585468369.190375047","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4416","1585468369.190490219","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4424","1585468369.261829183","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4426","1585468369.330107460","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4428","1585468369.330204670","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303443"
"4429","1585468369.399361225","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4431","1585468369.399478693","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4439","1585468369.470822496","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4441","1585468369.539139462","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4443","1585468369.539236889","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303543"
"4444","1585468369.607470292","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4446","1585468369.607588302","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4454","1585468369.680717694","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4455","1585468369.751279195","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4457","1585468369.751373509","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303643"
"4459","1585468369.821334201","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4461","1585468369.821475723","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4469","1585468369.894020595","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4470","1585468369.963242701","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4472","1585468369.963339318","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303743"
"4474","1585468370.032642787","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4476","1585468370.032735083","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4484","1585468370.104094075","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4485","1585468370.171959129","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4487","1585468370.172054687","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303843"
"4488","1585468370.240662315","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4490","1585468370.240752622","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4498","1585468370.315801210","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4499","1585468370.383912868","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4501","1585468370.384010675","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33303943"
"4502","1585468370.451645780","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4504","1585468370.451733643","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4512","1585468370.526140955","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4513","1585468370.595256551","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4515","1585468370.595339810","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313043"
"4516","1585468370.665296795","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4518","1585468370.665379762","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4526","1585468370.738966240","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4528","1585468370.809224864","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4530","1585468370.809321533","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313143"
"4531","1585468370.879750647","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4533","1585468370.879948264","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4541","1585468370.954765338","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4542","1585468371.025260640","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4544","1585468371.025353700","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313243"
"4546","1585468371.095911593","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4548","1585468371.096002211","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4556","1585468371.167768879","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4557","1585468371.235391274","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4559","1585468371.235493246","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313343"
"4561","1585468371.307282617","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4563","1585468371.307433047","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4571","1585468371.377699891","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4572","1585468371.445117678","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4574","1585468371.445210153","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313443"
"4575","1585468371.512713247","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4577","1585468371.512804652","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4585","1585468371.584024857","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4586","1585468371.651324967","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4588","1585468371.651405689","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313543"
"4589","1585468371.719354058","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4591","1585468371.719481575","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4599","1585468371.790425762","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4600","1585468371.858250847","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4602","1585468371.858351460","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313643"
"4603","1585468371.926300346","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4605","1585468371.926391381","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4613","1585468371.998819241","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4615","1585468372.067990042","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4617","1585468372.068089434","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313743"
"4618","1585468372.137540873","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4620","1585468372.137658045","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4628","1585468372.217183361","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4630","1585468372.286114629","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4632","1585468372.286198999","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313843"
"4633","1585468372.362062445","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4635","1585468372.362155437","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4643","1585468372.434682355","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4644","1585468372.503986901","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4646","1585468372.504089855","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33313943"
"4648","1585468372.573151657","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4650","1585468372.573280386","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4658","1585468372.647027787","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4659","1585468372.717271910","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4661","1585468372.717364096","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323043"
"4662","1585468372.785905217","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4664","1585468372.786025032","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4672","1585468372.860981691","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4673","1585468372.930034691","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4675","1585468372.930171734","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323143"
"4676","1585468372.999789873","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4678","1585468372.999934915","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4686","1585468373.073341995","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4687","1585468373.143414097","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4689","1585468373.143517354","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323243"
"4690","1585468373.213464437","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4692","1585468373.213612053","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4700","1585468373.284650676","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4702","1585468373.352112138","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4704","1585468373.352212673","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323343"
"4705","1585468373.420001069","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4707","1585468373.420246714","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4715","1585468373.492044585","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4717","1585468373.560742401","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4719","1585468373.560837367","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323443"
"4720","1585468373.629981924","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4722","1585468373.630078372","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4730","1585468373.702499360","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4731","1585468373.771567330","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4733","1585468373.771686508","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323543"
"4735","1585468373.841086311","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4737","1585468373.841229973","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4745","1585468373.912400255","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4746","1585468373.986746770","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4748","1585468373.986902705","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323643"
"4750","1585468374.054484697","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4752","1585468374.054611343","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4760","1585468374.127579601","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4761","1585468374.196669067","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4763","1585468374.196766025","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323743"
"4764","1585468374.266267921","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4766","1585468374.266357712","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4774","1585468374.336495117","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4775","1585468374.404118055","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4777","1585468374.404219851","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323843"
"4778","1585468374.472019121","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4780","1585468374.472112190","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4788","1585468374.550183922","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4789","1585468374.618242775","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4791","1585468374.618342402","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33323943"
"4792","1585468374.686360544","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4794","1585468374.686450168","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4802","1585468374.758116802","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4804","1585468374.826193455","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4806","1585468374.826296319","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33333043"
"4807","1585468374.894052289","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4809","1585468374.894173230","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4817","1585468374.966347321","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4818","1585468375.035561776","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
"4820","1585468375.035735993","10.0.2.4","3.81.217.129","MQTT","74","Publish Message (id=1) [tempreture]","33333143"
"4822","1585468375.105141852","3.81.217.129","10.0.2.4","MQTT","60","Publish Ack (id=1)",""
"4824","1585468375.105250244","10.0.2.4","3.81.217.129","MQTT","56","Disconnect Req",""
"4832","1585468375.176844155","10.0.2.4","3.81.217.129","MQTT","93","Connect Command",""
"4833","1585468375.244996472","3.81.217.129","10.0.2.4","MQTT","60","Connect Ack",""
